105628 -0.09342252 -0.032143787 322.4931709463 0.0 12.1872645081 0.0 -0.67597 0.71145 0.40038 0.53412 
105658 -0.002277756 0.002016828 322.4808126901 0.0 12.1877874866 0.0 0.1085 0.07527 -0.14535 0.06179 
105658.0 -0.0030545413 0.0030339796 322.4808129058737 0.0 12.187787204057901 0.0 0.1085 0.07527 -0.14535 0.06179 
105667 -0.0019575 0.005367636 322.4811351053 0.0 12.1879910901 0.0 0.23019 0.08789 -1.00511 0.18343 
105667.0 -0.0036055031 0.012401342 322.4811355630786 0.0 12.187989136292726 0.0 0.23019 0.08789 -1.00511 0.18343 
105689 0.002611656 0.016837308 322.4904423132 0.0 12.187928968 0.0 0.17939 0.05334 -0.11251 0.05567 
105689.0 0.0013273464 0.017624646 322.49044266995264 0.0 12.187928749294729 0.0 0.17939 0.05334 -0.11251 0.05567 
105745 -0.047416933 0.001829376 322.493850781 0.0 12.1888042452 0.0 -0.01766 0.04361 -0.29717 0.05084 
105745.0 -0.047290497 0.003908956 322.49385074587946 0.0 12.18880366753894 0.0 -0.01766 0.04361 -0.29717 0.05084 
105759 -0.00037576794 -0.00136944 322.5083413493 0.0 12.1892697405 0.0 -0.19874 0.034 -0.25041 0.07517 
105759.0 0.0010470817 0.00038291584 322.508340954064 0.0 12.189269253734494 0.0 -0.19874 0.034 -0.25041 0.07517 
105838 -0.030090528 3.1247997e-05 322.5013227491 0.0 12.189016989 0.0 -0.23009 0.06433 -0.1853 0.075 
105838.0 -0.028443234 0.0013279675 322.5013222915184 0.0 12.189016628800132 0.0 -0.23009 0.06433 -0.1853 0.075 
105862 -0.0024089399 -0.001258524 322.4959751971 0.0 12.1885471184 0.0 0.36758 0.03892 0.6755 0.04745 
105862.0 -0.005040567 -0.005985637 322.4959759281075 0.0 12.188548431486936 0.0 0.36758 0.03892 0.6755 0.04745 
105888 -0.00885348 0.004608684 322.4870971356 0.0 12.1888285397 0.0 0.11597 0.04383 -0.30759 0.0387 
105888.0 -0.009683749 0.0067611826 322.48709736623016 0.0 12.188827941783773 0.0 0.11597 0.04383 -0.30759 0.0387 
105930 -0.0013446719 0.007035372 322.4831438261 0.0 12.18987111 0.0 0.15765 0.05662 -0.05622 0.0519 
105930.0 -0.0024733462 0.0074287965 322.4831441396206 0.0 12.189871000715398 0.0 0.15765 0.05662 -0.05622 0.0519 
105933 0.003809952 0.001070784 322.4832807151 0.0 12.1905904805 0.0 0.10329 0.05476 -0.24047 0.07768 
105933.0 0.003070459 0.0027535802 322.48328092051474 0.0 12.190590013056598 0.0 0.10329 0.05476 -0.24047 0.07768 
105952 -0.007635564 0.000131184 322.504829786 0.0 12.1896938635 0.0 -0.35319 0.04185 -0.18897 0.04946 
105952.0 -0.005106949 0.001453586 322.50482908360686 0.0 12.189693496166115 0.0 -0.35319 0.04185 -0.18897 0.04946 
105961 0.016150717 0.057928573 322.5038815053 0.0 12.1896742916 0.0 0.63667 0.13668 -0.10802 0.09931 
105961.0 0.011592565 0.05868449 322.50388277145305 0.0 12.189674081622721 0.0 0.63667 0.13668 -0.10802 0.09931 
105962 0.0938776 0.039057013 322.5038599145 0.0 12.1896795337 0.0 1.31971 0.39257 -0.60854 0.31753 
105968 -0.00032216386 -0.0003087 322.4823405634 0.0 12.189978475 0.0 0.31936 0.07922 0.13565 0.06643 
105968.0 -0.0026085803 -0.0012579715 322.48234119851566 0.0 12.18997873868652 0.0 0.31936 0.07922 0.13565 0.06643 
105970 -0.001383048 -0.009594432 322.4828860315 0.0 12.1902329399 0.0 0.32076 0.09499 -0.02307 0.07005 
105970.0 -0.0036794897 -0.009432989 322.4828866694005 0.0 12.190232895054825 0.0 0.32076 0.09499 -0.02307 0.07005 
